modell,modszer,zajszint,ismetles,eset,spearman,top5_atfedes,top1_egyezes
logreg,lime,0.1,1,332,0.7789473684210525,0.8,0
logreg,lime,0.1,1,344,0.7070175438596492,0.8,1
logreg,lime,0.1,1,364,0.5719298245614035,0.8,1
logreg,lime,0.1,1,372,0.6000000000000001,1.0,0
logreg,lime,0.1,1,375,0.5280701754385965,0.8,1
logreg,lime,0.1,1,381,0.7578947368421053,0.8,1
logreg,lime,0.1,1,398,0.7403508771929824,1.0,1
logreg,lime,0.1,1,403,0.9491228070175438,0.8,1
logreg,lime,0.1,1,407,0.9087719298245613,0.8,1
logreg,lime,0.1,1,414,0.7982456140350876,1.0,1
logreg,lime,0.1,1,420,0.9526315789473684,0.8,1
logreg,lime,0.1,1,423,0.8684210526315789,0.8,1
logreg,lime,0.1,1,440,0.9385964912280702,1.0,1
logreg,lime,0.1,1,442,0.856140350877193,0.6,1
logreg,lime,0.1,1,454,0.612280701754386,0.8,1
logreg,lime,0.1,1,457,0.7982456140350876,0.6,1
logreg,lime,0.1,1,459,0.7210526315789473,0.8,0
logreg,lime,0.1,1,464,0.9543859649122807,0.8,1
logreg,lime,0.1,1,467,0.9543859649122807,1.0,1
logreg,lime,0.1,1,471,0.8982456140350877,0.8,1
logreg,lime,0.1,1,475,0.7421052631578948,0.8,1
logreg,lime,0.1,1,480,0.9017543859649122,1.0,1
logreg,lime,0.1,1,495,0.7491228070175439,0.8,1
logreg,lime,0.1,1,503,0.8754385964912281,0.8,1
logreg,lime,0.1,1,506,0.4421052631578948,0.8,0
logreg,lime,0.1,1,521,0.9175438596491228,1.0,1
logreg,lime,0.1,1,523,0.8122807017543859,0.8,0
logreg,lime,0.1,1,530,0.9105263157894736,0.8,1
logreg,lime,0.1,1,547,0.9333333333333333,1.0,1
logreg,lime,0.1,1,551,0.8228070175438595,1.0,1
logreg,lime,0.1,1,556,0.8210526315789475,0.8,0
logreg,lime,0.1,1,558,0.5491228070175439,0.6,1
logreg,lime,0.1,1,559,0.9473684210526316,1.0,1
logreg,lime,0.1,1,562,0.5947368421052631,0.6,1
logreg,lime,0.1,1,564,0.9368421052631579,1.0,1
logreg,lime,0.1,1,572,0.7333333333333334,0.8,1
logreg,lime,0.1,1,582,0.8,0.8,1
logreg,lime,0.1,1,587,0.6421052631578947,0.8,1
logreg,lime,0.1,1,590,0.943859649122807,1.0,1
logreg,lime,0.1,1,591,0.8912280701754386,0.8,1
logreg,lime,0.1,1,598,0.6385964912280702,0.8,1
logreg,lime,0.1,1,605,0.5789473684210525,0.6,1
logreg,lime,0.1,1,609,0.46491228070175433,1.0,1
logreg,lime,0.1,1,613,0.736842105263158,1.0,1
logreg,lime,0.1,1,619,0.6245614035087719,0.8,1
logreg,lime,0.1,1,620,0.8947368421052632,0.8,1
logreg,lime,0.1,1,626,0.9403508771929823,0.8,1
logreg,lime,0.1,1,627,0.8245614035087718,1.0,1
logreg,lime,0.1,1,637,0.6035087719298246,0.8,1
logreg,lime,0.1,1,640,0.4508771929824561,0.6,1
logreg,lime,0.1,1,667,0.8403508771929825,0.8,1
logreg,lime,0.1,1,673,0.8666666666666666,0.8,1
logreg,lime,0.1,1,687,0.780701754385965,0.8,0
logreg,lime,0.1,1,688,0.83859649122807,0.8,1
logreg,lime,0.1,1,689,0.8912280701754386,0.8,1
logreg,lime,0.1,1,690,0.6140350877192983,1.0,1
logreg,lime,0.1,1,693,0.819298245614035,0.8,1
logreg,lime,0.1,1,724,0.856140350877193,0.8,1
logreg,lime,0.1,1,732,0.9789473684210527,1.0,1
logreg,lime,0.1,1,740,0.6596491228070176,0.8,1
logreg,lime,0.1,1,748,0.9052631578947368,0.8,1
logreg,lime,0.1,1,751,0.48245614035087714,0.6,1
logreg,lime,0.1,1,752,0.943859649122807,0.8,1
logreg,lime,0.1,1,755,0.7754385964912281,1.0,1
logreg,lime,0.1,1,759,0.8649122807017543,0.8,0
logreg,lime,0.1,1,766,0.8807017543859648,0.8,1
logreg,lime,0.1,1,786,0.9526315789473684,1.0,1
logreg,lime,0.1,1,790,0.8473684210526315,1.0,1
logreg,lime,0.1,1,792,0.7070175438596492,1.0,1
logreg,lime,0.1,1,809,0.9052631578947368,0.8,1
logreg,lime,0.1,1,812,0.9456140350877192,1.0,1
logreg,lime,0.1,1,830,0.9245614035087718,0.8,1
logreg,lime,0.1,1,845,0.5982456140350877,1.0,1
logreg,lime,0.1,1,847,0.9403508771929823,0.8,1
logreg,lime,0.1,1,848,0.7649122807017543,1.0,1
logreg,lime,0.1,1,850,0.6596491228070176,0.6,0
logreg,lime,0.1,1,860,0.9192982456140351,0.8,1
logreg,lime,0.1,1,864,0.8210526315789475,1.0,1
logreg,lime,0.1,1,869,0.8964912280701753,0.8,1
logreg,lime,0.1,1,872,0.9175438596491228,0.8,1
logreg,lime,0.1,1,874,0.7947368421052632,1.0,1
logreg,lime,0.1,1,875,0.8912280701754386,0.8,1
logreg,lime,0.1,1,878,0.9263157894736841,1.0,1
logreg,lime,0.1,1,880,0.6771929824561403,0.8,1
logreg,lime,0.1,1,886,0.8333333333333334,0.8,1
logreg,lime,0.1,1,889,0.9052631578947368,1.0,1
logreg,lime,0.1,1,896,0.9157894736842105,0.8,1
logreg,lime,0.1,1,900,0.8666666666666666,1.0,0
logreg,lime,0.1,1,904,0.7421052631578948,0.6,1
logreg,lime,0.1,1,908,0.9070175438596491,0.8,1
logreg,lime,0.1,1,927,0.8982456140350877,0.8,1
logreg,lime,0.1,1,934,0.9245614035087718,1.0,1
logreg,lime,0.1,1,939,0.7403508771929824,1.0,0
logreg,lime,0.1,1,943,0.5929824561403508,0.8,1
logreg,lime,0.1,1,945,0.687719298245614,0.8,1
logreg,lime,0.1,1,954,0.8807017543859648,1.0,1
logreg,lime,0.1,1,959,0.8526315789473684,0.8,1
logreg,lime,0.1,1,961,0.9298245614035087,0.8,1
logreg,lime,0.1,1,967,0.6385964912280702,0.8,1
logreg,lime,0.1,1,976,0.8929824561403509,1.0,0
logreg,lime,0.1,1,990,0.7982456140350876,0.8,1
logreg,lime,0.1,1,993,0.8263157894736841,0.8,1
logreg,lime,0.1,1,996,0.4982456140350877,0.6,1
logreg,lime,0.1,1,1014,0.6912280701754386,1.0,1
logreg,lime,0.1,1,1015,0.6561403508771929,0.6,1
logreg,lime,0.1,1,1019,0.8473684210526315,1.0,1
logreg,lime,0.1,1,1023,0.7684210526315789,0.8,1
logreg,lime,0.1,1,1027,0.8017543859649122,0.8,0
logreg,lime,0.1,1,1028,0.6298245614035087,0.8,1
logreg,lime,0.1,1,1031,0.882456140350877,1.0,1
logreg,lime,0.1,1,1039,0.8754385964912281,0.8,1
logreg,lime,0.1,1,1043,0.9280701754385964,0.8,1
logreg,lime,0.1,1,1052,0.7596491228070175,1.0,1
logreg,lime,0.1,1,1063,0.8017543859649122,1.0,0
logreg,lime,0.1,1,1065,0.8578947368421052,0.8,1
logreg,lime,0.1,1,1070,0.8298245614035088,0.8,1
logreg,lime,0.1,1,1073,0.8736842105263157,0.8,0
logreg,lime,0.1,1,1077,0.8421052631578947,0.8,1
logreg,lime,0.1,1,1087,0.7017543859649124,0.6,1
logreg,lime,0.1,1,1092,0.6315789473684211,0.6,1
logreg,lime,0.1,1,1100,0.8771929824561402,0.6,0
logreg,lime,0.1,1,1112,0.9526315789473684,1.0,1
logreg,lime,0.1,1,1116,0.4807017543859649,0.6,1
logreg,lime,0.1,1,1119,0.8701754385964912,0.8,1
logreg,lime,0.1,1,1137,0.887719298245614,0.8,1
logreg,lime,0.1,1,1138,0.6035087719298246,0.6,1
logreg,lime,0.1,1,1151,0.6929824561403508,0.8,1
logreg,lime,0.1,1,1152,0.8105263157894737,0.8,1
logreg,lime,0.1,1,1160,0.7964912280701755,0.6,1
logreg,lime,0.1,1,1167,0.7736842105263159,0.8,0
logreg,lime,0.1,1,1187,0.6403508771929824,0.8,1
logreg,lime,0.1,1,1209,0.712280701754386,0.8,0
logreg,lime,0.1,1,1214,0.4333333333333333,0.6,1
logreg,lime,0.1,1,1227,0.7350877192982455,0.8,1
logreg,lime,0.1,1,1237,0.8754385964912281,1.0,1
logreg,lime,0.1,1,1246,0.7824561403508771,1.0,1
logreg,lime,0.1,1,1256,0.6754385964912282,0.8,1
logreg,lime,0.1,1,1259,0.556140350877193,1.0,1
logreg,lime,0.1,1,1299,0.6859649122807018,0.8,1
logreg,lime,0.1,1,1300,0.8491228070175438,0.8,1
logreg,lime,0.1,1,1309,0.7701754385964912,0.8,0
logreg,lime,0.1,1,1314,0.8596491228070176,1.0,1
logreg,lime,0.1,1,1316,0.8175438596491227,0.8,1
logreg,lime,0.1,1,1322,0.9192982456140351,0.8,1
logreg,lime,0.1,1,1339,0.9035087719298246,0.6,1
logreg,lime,0.1,1,1340,0.6438596491228071,0.8,1
logreg,lime,0.1,1,1343,0.6736842105263158,0.6,0
logreg,lime,0.1,1,1344,0.9456140350877192,1.0,1
logreg,lime,0.1,1,1348,0.6263157894736843,0.8,1
logreg,lime,0.1,1,1351,0.9456140350877192,1.0,1
logreg,lime,0.1,1,1354,0.8017543859649122,0.8,0
logreg,lime,0.1,1,1360,0.8736842105263157,0.8,1
logreg,lime,0.1,1,1368,0.8245614035087718,0.8,0
logreg,lime,0.1,1,1379,0.5350877192982456,1.0,1
logreg,lime,0.1,1,1383,0.6982456140350877,0.8,0
logreg,lime,0.1,1,1389,0.83859649122807,0.8,1
logreg,lime,0.1,1,1392,0.9368421052631579,0.8,1
logreg,lime,0.1,1,1395,0.8578947368421052,0.6,1
logreg,lime,0.1,2,9,0.5719298245614035,0.6,1
logreg,lime,0.1,2,31,0.8017543859649122,0.6,1
logreg,lime,0.1,2,41,0.7456140350877193,0.8,0
logreg,lime,0.1,2,46,0.8859649122807017,0.8,1
logreg,lime,0.1,2,49,0.8526315789473684,1.0,1
logreg,lime,0.1,2,55,0.8701754385964912,0.8,1
logreg,lime,0.1,2,79,0.9333333333333333,1.0,1
logreg,lime,0.1,2,84,0.9368421052631579,1.0,1
logreg,lime,0.1,2,97,0.9122807017543859,0.8,1
logreg,lime,0.1,2,104,0.719298245614035,1.0,0
logreg,lime,0.1,2,105,0.8157894736842105,1.0,1
logreg,lime,0.1,2,107,0.9578947368421052,1.0,1
logreg,lime,0.1,2,114,0.9210526315789472,0.8,1
logreg,lime,0.1,2,121,0.8982456140350877,1.0,1
logreg,lime,0.1,2,122,0.9350877192982456,0.8,1
logreg,lime,0.1,2,123,0.7719298245614035,0.8,1
logreg,lime,0.1,2,125,0.8526315789473684,0.6,1
logreg,lime,0.1,2,146,0.8771929824561402,1.0,1
logreg,lime,0.1,2,151,0.8912280701754386,0.8,1
logreg,lime,0.1,2,156,0.6052631578947367,1.0,0
logreg,lime,0.1,2,165,0.9210526315789472,1.0,1
logreg,lime,0.1,2,166,0.9175438596491228,0.8,1
logreg,lime,0.1,2,171,0.9228070175438597,1.0,1
logreg,lime,0.1,2,182,0.6157894736842106,0.8,1
logreg,lime,0.1,2,184,0.6859649122807018,0.8,1
logreg,lime,0.1,2,194,0.787719298245614,0.8,1
logreg,lime,0.1,2,205,0.5842105263157895,0.8,1
logreg,lime,0.1,2,206,0.6228070175438596,0.6,1
logreg,lime,0.1,2,211,0.9350877192982456,1.0,1
logreg,lime,0.1,2,223,0.8947368421052632,0.8,1
logreg,lime,0.1,2,224,0.6561403508771929,0.8,1
logreg,lime,0.1,2,229,0.9070175438596491,0.8,1
logreg,lime,0.1,2,231,0.6912280701754386,0.8,1
logreg,lime,0.1,2,241,0.736842105263158,0.8,1
logreg,lime,0.1,2,244,0.9701754385964911,0.6,1
logreg,lime,0.1,2,261,0.7719298245614035,0.8,1
logreg,lime,0.1,2,281,0.8017543859649122,0.8,1
logreg,lime,0.1,2,289,0.8368421052631579,0.8,1
logreg,lime,0.1,2,291,0.9122807017543859,0.8,1
logreg,lime,0.1,2,311,0.9350877192982456,0.8,1
logreg,lime,0.1,2,316,0.8333333333333334,0.8,1
logreg,lime,0.1,2,325,0.8280701754385964,0.8,1
logreg,lime,0.1,2,332,0.7771929824561404,0.8,0
logreg,lime,0.1,2,344,0.8140350877192982,0.8,1
logreg,lime,0.1,2,364,0.7596491228070175,1.0,1
logreg,lime,0.1,2,372,0.8701754385964912,1.0,1
logreg,lime,0.1,2,375,0.6456140350877193,0.8,1
logreg,lime,0.1,2,381,0.3192982456140351,0.8,1
logreg,lime,0.1,2,398,0.7228070175438598,0.8,1
logreg,lime,0.1,2,403,0.9456140350877192,1.0,1
logreg,lime,0.1,2,407,0.8315789473684211,0.8,1
logreg,lime,0.1,2,414,0.8859649122807017,1.0,1
logreg,lime,0.1,2,420,0.9280701754385964,0.8,1
logreg,lime,0.1,2,423,0.9035087719298246,1.0,1
logreg,lime,0.1,2,440,0.9192982456140351,0.8,1
logreg,lime,0.1,2,442,0.8684210526315789,0.8,1
logreg,lime,0.1,2,454,0.49473684210526314,0.8,1
logreg,lime,0.1,2,457,0.9105263157894736,0.6,1
logreg,lime,0.1,2,459,0.7842105263157895,0.6,0
logreg,lime,0.1,2,464,0.956140350877193,1.0,1
logreg,lime,0.1,2,467,0.9614035087719298,1.0,1
logreg,lime,0.1,2,471,0.9315789473684211,0.8,1
logreg,lime,0.1,2,475,0.7456140350877193,0.8,1
logreg,lime,0.1,2,480,0.8859649122807017,1.0,1
logreg,lime,0.1,2,495,0.7175438596491229,0.8,1
logreg,lime,0.1,2,503,0.8508771929824561,0.8,1
logreg,lime,0.1,2,506,0.5368421052631579,0.6,0
logreg,lime,0.1,2,521,0.9491228070175438,1.0,1
logreg,lime,0.1,2,523,0.8280701754385964,0.8,0
logreg,lime,0.1,2,530,0.9,1.0,1
logreg,lime,0.1,2,547,0.9280701754385964,1.0,1
logreg,lime,0.1,2,551,0.8701754385964912,1.0,1
logreg,lime,0.1,2,556,0.9052631578947368,0.8,0
logreg,lime,0.1,2,558,0.7754385964912281,0.6,1
logreg,lime,0.1,2,559,0.9087719298245613,1.0,1
logreg,lime,0.1,2,562,0.8245614035087718,0.6,1
logreg,lime,0.1,2,564,0.9157894736842105,1.0,1
logreg,lime,0.1,2,572,0.8771929824561402,1.0,1
logreg,lime,0.1,2,582,0.8280701754385964,1.0,0
logreg,lime,0.1,2,587,0.7035087719298245,0.8,1
logreg,lime,0.1,2,590,0.9298245614035087,0.8,1
logreg,lime,0.1,2,591,0.843859649122807,0.8,1
logreg,lime,0.1,2,598,0.7719298245614035,0.8,1
logreg,lime,0.1,2,605,0.7052631578947368,0.8,0
logreg,lime,0.1,2,609,0.7280701754385965,1.0,1
logreg,lime,0.1,2,613,0.8578947368421052,0.8,1
logreg,lime,0.1,2,619,0.5982456140350877,0.8,1
logreg,lime,0.1,2,620,0.7912280701754386,0.8,1
logreg,lime,0.1,2,626,0.8807017543859648,0.8,1
logreg,lime,0.1,2,627,0.7719298245614035,1.0,1
logreg,lime,0.1,2,637,0.4736842105263158,0.8,1
logreg,lime,0.1,2,640,0.5649122807017544,0.8,1
logreg,lime,0.1,2,667,0.8105263157894737,0.8,1
logreg,lime,0.1,2,673,0.8789473684210527,0.8,1
logreg,lime,0.1,2,687,0.8122807017543859,0.8,0
logreg,lime,0.1,2,688,0.8491228070175438,0.6,1
logreg,lime,0.1,2,689,0.8736842105263157,1.0,1
logreg,lime,0.1,2,690,0.7175438596491229,1.0,1
logreg,lime,0.1,2,693,0.8052631578947368,0.6,1
logreg,lime,0.1,2,724,0.8596491228070176,0.8,1
logreg,lime,0.1,2,732,0.7385964912280703,1.0,1
logreg,lime,0.1,2,740,0.7649122807017543,0.8,1
logreg,lime,0.1,2,748,0.8789473684210527,0.8,1
logreg,lime,0.1,2,751,0.8263157894736841,0.8,1
logreg,lime,0.1,2,752,0.8894736842105263,0.8,1
logreg,lime,0.1,2,755,0.7596491228070175,0.8,1
logreg,lime,0.1,2,759,0.8245614035087718,1.0,1
logreg,lime,0.1,2,766,0.8350877192982457,0.8,1
logreg,lime,0.1,2,786,0.8245614035087718,0.8,1
logreg,lime,0.1,2,790,0.8894736842105263,1.0,0
logreg,lime,0.1,2,792,0.6807017543859648,1.0,1
logreg,lime,0.1,2,809,0.8596491228070176,0.6,1
logreg,lime,0.1,2,812,0.9105263157894736,0.6,1
logreg,lime,0.1,2,830,0.8614035087719297,0.8,1
logreg,lime,0.1,2,845,0.5210526315789473,0.6,1
logreg,lime,0.1,2,847,0.843859649122807,0.8,1
logreg,lime,0.1,2,848,0.6543859649122807,0.8,1
logreg,lime,0.1,2,850,0.8140350877192982,0.8,0
logreg,lime,0.1,2,860,0.9631578947368421,0.8,1
logreg,lime,0.1,2,864,0.8175438596491227,0.8,1
logreg,lime,0.1,2,869,0.9473684210526316,0.8,1
logreg,lime,0.1,2,872,0.8947368421052632,0.8,1
logreg,lime,0.1,2,874,0.8684210526315789,0.8,1
logreg,lime,0.1,2,875,0.8070175438596491,0.8,1
logreg,lime,0.1,2,878,0.8596491228070176,0.8,1
logreg,lime,0.1,2,880,0.6631578947368422,0.8,1
logreg,lime,0.1,2,886,0.819298245614035,0.8,1
logreg,lime,0.1,2,889,0.8526315789473684,0.8,1
logreg,lime,0.1,2,896,0.787719298245614,0.8,1
logreg,lime,0.1,2,900,0.7456140350877193,0.8,1
logreg,lime,0.1,2,904,0.47543859649122805,0.6,1
logreg,lime,0.1,2,908,0.8929824561403509,0.8,1
logreg,lime,0.1,2,927,0.9508771929824561,0.8,1
logreg,lime,0.1,2,934,0.9280701754385964,0.8,1
logreg,lime,0.1,2,939,0.8140350877192982,1.0,0
logreg,lime,0.1,2,943,0.6719298245614035,0.6,1
logreg,lime,0.1,2,945,0.7333333333333334,1.0,1
logreg,lime,0.1,2,954,0.8596491228070176,1.0,1
logreg,lime,0.1,2,959,0.9263157894736841,0.8,1
logreg,lime,0.1,2,961,0.8596491228070176,0.8,1
logreg,lime,0.1,2,967,0.6052631578947367,0.8,1
logreg,lime,0.1,2,976,0.736842105263158,1.0,1
logreg,lime,0.1,2,990,0.787719298245614,0.8,1
logreg,lime,0.1,2,993,0.8649122807017543,0.8,1
logreg,lime,0.1,2,996,0.7614035087719299,0.6,1
logreg,lime,0.1,2,1014,0.6070175438596491,0.8,1
logreg,lime,0.1,2,1015,0.5543859649122806,0.6,0
logreg,lime,0.1,2,1019,0.9315789473684211,1.0,1
logreg,lime,0.1,2,1023,0.5964912280701754,0.6,1
logreg,lime,0.1,2,1027,0.7491228070175439,0.8,0
logreg,lime,0.1,2,1028,0.5736842105263157,0.8,1
logreg,lime,0.1,2,1031,0.7456140350877193,1.0,1
logreg,lime,0.1,2,1039,0.9,1.0,1
logreg,lime,0.1,2,1043,0.9,1.0,1
logreg,lime,0.1,2,1052,0.8403508771929825,0.8,1
logreg,lime,0.1,2,1063,0.6421052631578947,0.8,0
logreg,lime,0.1,2,1065,0.7894736842105263,1.0,1
logreg,lime,0.1,2,1070,0.9596491228070174,0.8,1
logreg,lime,0.1,2,1073,0.7771929824561404,0.6,1
logreg,lime,0.1,2,1077,0.9,0.8,0
logreg,lime,0.1,2,1087,0.6684210526315789,0.6,1
logreg,lime,0.1,2,1092,0.5736842105263157,0.6,1
logreg,lime,0.1,2,1100,0.9017543859649122,1.0,0
logreg,lime,0.1,2,1112,0.9,1.0,1
logreg,lime,0.1,2,1116,0.41578947368421054,0.6,0
logreg,lime,0.1,2,1119,0.8754385964912281,1.0,1
logreg,lime,0.1,2,1137,0.8596491228070176,0.8,1
logreg,lime,0.1,2,1138,0.7614035087719299,1.0,1
logreg,lime,0.1,2,1151,0.8263157894736841,1.0,1
logreg,lime,0.1,2,1152,0.7614035087719299,0.8,1
logreg,lime,0.1,2,1160,0.7315789473684211,0.8,0
logreg,lime,0.1,2,1167,0.6736842105263158,0.8,0
logreg,lime,0.1,2,1187,0.6000000000000001,0.8,1
logreg,lime,0.1,2,1209,0.5508771929824561,0.8,1
logreg,lime,0.1,2,1214,0.5017543859649122,0.6,1
logreg,lime,0.1,2,1227,0.6456140350877193,0.6,1
logreg,lime,0.1,2,1237,0.8754385964912281,1.0,0
logreg,lime,0.1,2,1246,0.7421052631578948,0.8,0
logreg,lime,0.1,2,1256,0.6982456140350877,0.8,1
logreg,lime,0.1,2,1259,0.7912280701754386,0.8,1
logreg,lime,0.1,2,1299,0.7947368421052632,0.8,0
logreg,lime,0.1,2,1300,0.7421052631578948,0.8,0
logreg,lime,0.1,2,1309,0.9122807017543859,0.8,0
logreg,lime,0.1,2,1314,0.8368421052631579,0.8,1
logreg,lime,0.1,2,1316,0.8666666666666666,0.8,1
logreg,lime,0.1,2,1322,0.8649122807017543,1.0,1
logreg,lime,0.1,2,1339,0.9175438596491228,0.6,1
logreg,lime,0.1,2,1340,0.819298245614035,0.8,1
logreg,lime,0.1,2,1343,0.8666666666666666,0.8,0
logreg,lime,0.1,2,1344,0.8526315789473684,1.0,1
logreg,lime,0.1,2,1348,0.256140350877193,0.4,1
logreg,lime,0.1,2,1351,0.9508771929824561,0.8,1
logreg,lime,0.1,2,1354,0.6052631578947367,0.8,0
logreg,lime,0.1,2,1360,0.8491228070175438,0.8,1
logreg,lime,0.1,2,1368,0.7350877192982455,0.8,1
logreg,lime,0.1,2,1379,0.7263157894736841,0.8,0
logreg,lime,0.1,2,1383,0.7052631578947368,0.8,0
logreg,lime,0.1,2,1389,0.787719298245614,1.0,0
logreg,lime,0.1,2,1392,0.8157894736842105,0.8,0
logreg,lime,0.1,2,1395,0.9192982456140351,0.8,1
tree,shap,0.01,0,9,1.0,1.0,1
tree,shap,0.01,0,31,1.0,1.0,1
tree,shap,0.01,0,41,0.9981549815498154,1.0,1
tree,shap,0.01,0,46,1.0,1.0,1
tree,shap,0.01,0,49,1.0,1.0,1
tree,shap,0.01,0,55,1.0,1.0,1
tree,shap,0.01,0,79,1.0,1.0,1
tree,shap,0.01,0,84,1.0,1.0,1
tree,shap,0.01,0,97,1.0,1.0,1
tree,shap,0.01,0,104,1.0,1.0,1
tree,shap,0.01,0,105,1.0,1.0,1
tree,shap,0.01,0,107,1.0,1.0,1
tree,shap,0.01,0,114,1.0,1.0,1
tree,shap,0.01,0,121,1.0,1.0,1
tree,shap,0.01,0,122,1.0,1.0,1
tree,shap,0.01,0,123,1.0,1.0,1
tree,shap,0.01,0,125,1.0,1.0,1
tree,shap,0.01,0,146,1.0,1.0,1
tree,shap,0.01,0,151,1.0,1.0,1
tree,shap,0.01,0,156,1.0,1.0,1
tree,shap,0.01,0,165,1.0,1.0,1
tree,shap,0.01,0,166,1.0,1.0,1
tree,shap,0.01,0,171,1.0,1.0,1
tree,shap,0.01,0,182,1.0,1.0,1
tree,shap,0.01,0,184,1.0,1.0,1
tree,shap,0.01,0,194,1.0,1.0,1
tree,shap,0.01,0,205,1.0,1.0,1
tree,shap,0.01,0,206,1.0,1.0,1
tree,shap,0.01,0,211,1.0,1.0,1
tree,shap,0.01,0,223,1.0,1.0,1
tree,shap,0.01,0,224,1.0,1.0,1
tree,shap,0.01,0,229,0.992619926199262,1.0,1
tree,shap,0.01,0,231,1.0,1.0,1
tree,shap,0.01,0,241,1.0,1.0,1
tree,shap,0.01,0,244,1.0,1.0,1
tree,shap,0.01,0,261,1.0,1.0,1
tree,shap,0.01,0,281,1.0,1.0,1
tree,shap,0.01,0,289,1.0,1.0,1
tree,shap,0.01,0,291,1.0,1.0,1
tree,shap,0.01,0,311,1.0,1.0,1
tree,shap,0.01,0,316,1.0,1.0,1
tree,shap,0.01,0,325,1.0,1.0,1
tree,shap,0.01,0,332,1.0,1.0,1
tree,shap,0.01,0,344,1.0,1.0,1
tree,shap,0.01,0,364,1.0,1.0,1
tree,shap,0.01,0,372,1.0,1.0,1
tree,shap,0.01,0,375,1.0,1.0,1
tree,shap,0.01,0,381,1.0,1.0,1
tree,shap,0.01,0,398,1.0,1.0,1
tree,shap,0.01,0,403,1.0,1.0,1
tree,shap,0.01,0,407,1.0,1.0,1
tree,shap,0.01,0,414,1.0,1.0,1
tree,shap,0.01,0,420,1.0,1.0,1
tree,shap,0.01,0,423,1.0,1.0,1
tree,shap,0.01,0,440,1.0,1.0,1
tree,shap,0.01,0,442,1.0,1.0,1
tree,shap,0.01,0,454,1.0,1.0,1
tree,shap,0.01,0,457,1.0,1.0,1
tree,shap,0.01,0,459,1.0,1.0,1
tree,shap,0.01,0,464,1.0,1.0,1
tree,shap,0.01,0,467,1.0,1.0,1
tree,shap,0.01,0,471,1.0,1.0,1
tree,shap,0.01,0,475,0.9981549815498154,1.0,1
tree,shap,0.01,0,480,0.9778597785977858,0.8,1
tree,shap,0.01,0,495,1.0,1.0,1
tree,shap,0.01,0,503,1.0,1.0,1
tree,shap,0.01,0,506,1.0,1.0,1
tree,shap,0.01,0,521,1.0,1.0,1
tree,shap,0.01,0,523,1.0,1.0,1
tree,shap,0.01,0,530,1.0,1.0,1
tree,shap,0.01,0,547,1.0,1.0,1
tree,shap,0.01,0,551,1.0,1.0,1
tree,shap,0.01,0,556,1.0,1.0,1
tree,shap,0.01,0,558,1.0,1.0,1
tree,shap,0.01,0,559,1.0,1.0,1
tree,shap,0.01,0,562,1.0,1.0,1
tree,shap,0.01,0,564,1.0,1.0,1
tree,shap,0.01,0,572,1.0,1.0,1
tree,shap,0.01,0,582,0.9649446494464944,1.0,1
tree,shap,0.01,0,587,1.0,1.0,1
tree,shap,0.01,0,590,1.0,1.0,1
tree,shap,0.01,0,591,1.0,1.0,1
tree,shap,0.01,0,598,0.9981549815498154,1.0,1
tree,shap,0.01,0,605,1.0,1.0,1
tree,shap,0.01,0,609,1.0,1.0,1
tree,shap,0.01,0,613,1.0,1.0,1
tree,shap,0.01,0,619,1.0,1.0,1
tree,shap,0.01,0,620,1.0,1.0,1
tree,shap,0.01,0,626,1.0,1.0,1
tree,shap,0.01,0,627,1.0,1.0,1
tree,shap,0.01,0,637,1.0,1.0,1
tree,shap,0.01,0,640,1.0,1.0,1
tree,shap,0.01,0,667,1.0,1.0,1
tree,shap,0.01,0,673,1.0,1.0,1
tree,shap,0.01,0,687,1.0,1.0,1
tree,shap,0.01,0,688,1.0,1.0,1
tree,shap,0.01,0,689,0.9981549815498154,1.0,1
tree,shap,0.01,0,690,1.0,1.0,1
tree,shap,0.01,0,693,1.0,1.0,1
tree,shap,0.01,0,724,1.0,1.0,1
tree,shap,0.01,0,732,1.0,1.0,1
tree,shap,0.01,0,740,1.0,1.0,1
tree,shap,0.01,0,748,0.9981549815498154,0.8,1
tree,shap,0.01,0,751,1.0,1.0,1
tree,shap,0.01,0,752,1.0,1.0,1
tree,shap,0.01,0,755,1.0,1.0,1
tree,shap,0.01,0,759,1.0,1.0,1
tree,shap,0.01,0,766,1.0,1.0,1
tree,shap,0.01,0,786,1.0,1.0,1
tree,shap,0.01,0,790,0.9981549815498154,0.8,1
tree,shap,0.01,0,792,1.0,1.0,1
tree,shap,0.01,0,809,1.0,1.0,1
tree,shap,0.01,0,812,1.0,1.0,1
tree,shap,0.01,0,830,1.0,1.0,1
tree,shap,0.01,0,845,1.0,1.0,1
tree,shap,0.01,0,847,1.0,1.0,1
tree,shap,0.01,0,848,1.0,1.0,1
tree,shap,0.01,0,850,1.0,1.0,1
tree,shap,0.01,0,860,1.0,1.0,1
tree,shap,0.01,0,864,1.0,1.0,1
tree,shap,0.01,0,869,0.9944649446494463,0.8,1
tree,shap,0.01,0,872,1.0,1.0,1
tree,shap,0.01,0,874,1.0,1.0,1
tree,shap,0.01,0,875,1.0,1.0,1
tree,shap,0.01,0,878,1.0,1.0,1
tree,shap,0.01,0,880,1.0,1.0,1
tree,shap,0.01,0,886,1.0,1.0,1
tree,shap,0.01,0,889,1.0,1.0,1
tree,shap,0.01,0,896,1.0,1.0,1
